size,subject,layer,shape,mean_r,median_r,std_r,min_r,max_r,nan_count,inf_count,zero_ratio,positive_ratio,file
65B,7,73,"(10242,)",0.059955953320182366,0.06430602318486148,0.017983546953486484,-0.09395288371080601,0.10648449344477522,0,0,0.0,0.9739308728763914,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer73/base_subj7_corrlh.npy
65B,8,73,"(10242,)",0.1737024141258168,0.19218830531385533,0.06593296929976558,-0.20653617455984707,0.258247317351587,0,0,0.0,0.9576254637766062,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer73/base_subj8_corrlh.npy
65B,4,74,"(10242,)",0.056146561398117634,0.05899101772014682,0.01609810012820469,-0.09701194498939025,0.1216811420664898,0,0,0.0,0.980863112673306,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer74/base_subj4_corrlh.npy
65B,5,74,"(10242,)",-0.010246748873562552,-0.012165898505740309,0.017426743288524688,-0.12532223775729248,0.13035149785404845,0,0,0.0,0.1540714704159344,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer74/base_subj5_corrlh.npy
65B,6,74,"(10242,)",0.012623199745510462,0.014273531238139394,0.012828793297555758,-0.11768469994142072,0.14972600994645247,0,0,0.0,0.9289201327865652,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer74/base_subj6_corrlh.npy
65B,7,74,"(10242,)",0.059601628987452845,0.06285238184373262,0.0154524271077159,-0.09092719357982104,0.10400660243884766,0,0,0.0,0.9811560242140207,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer74/base_subj7_corrlh.npy
65B,8,74,"(10242,)",0.16452818317063597,0.18009639694989552,0.055838868201356286,-0.18008334714320018,0.22394227502647257,0,0,0.0,0.9592852958406561,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer74/base_subj8_corrlh.npy
65B,4,75,"(10242,)",0.09396602203806836,0.10283650028872277,0.03214718752152574,-0.1737526483707878,0.17680051264989863,0,0,0.0,0.9687561023237649,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer75/base_subj4_corrlh.npy
65B,5,75,"(10242,)",0.08474853022548552,0.09211936576028974,0.0390011939343962,-0.19019708487190629,0.19073117436802967,0,0,0.0,0.9513766842413591,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer75/base_subj5_corrlh.npy
65B,6,75,"(10242,)",0.0004580618920030467,0.0008434759504364932,0.009936112344641722,-0.0902641476865791,0.10336193974418062,0,0,0.0,0.5904120289006054,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer75/base_subj6_corrlh.npy
65B,7,75,"(10242,)",0.06674973362618167,0.06990078809687986,0.015418039220403443,-0.0793003067154455,0.1244848471459431,0,0,0.0,0.9867213434876001,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer75/base_subj7_corrlh.npy
65B,8,75,"(10242,)",0.1687596475311434,0.18536961660793463,0.06025410225306667,-0.25945232606464685,0.24171641297143487,0,0,0.0,0.9568443663347003,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer75/base_subj8_corrlh.npy
65B,4,76,"(10242,)",0.054804727909484596,0.06027273743679143,0.021232175249641105,-0.1609668564452895,0.12841571141796093,0,0,0.0,0.9638742433118531,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer76/base_subj4_corrlh.npy
65B,5,76,"(10242,)",0.05897785541477519,0.06971037051579182,0.03154586997466911,-0.12514688864341245,0.11406320232222258,0,0,0.0,0.9307752392110916,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer76/base_subj5_corrlh.npy
65B,6,76,"(10242,)",0.010754911188824313,0.011268213107577392,0.00739006953101784,-0.07968198349925491,0.08745611467063802,0,0,0.0,0.9539152509275532,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer76/base_subj6_corrlh.npy
65B,7,76,"(10242,)",0.07046243982327527,0.07402890847969158,0.016212217486475524,-0.09921984836324628,0.13446811656116492,0,0,0.0,0.9839875024409295,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer76/base_subj7_corrlh.npy
65B,8,76,"(10242,)",0.20511051888094217,0.2256980697634198,0.07354885591558365,-0.2446422887183288,0.2974098802008084,0,0,0.0,0.9586994727592267,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer76/base_subj8_corrlh.npy
65B,4,77,"(10242,)",0.058888303427894625,0.06598984018225096,0.029133799460875243,-0.16099042430775054,0.1674956314980928,0,0,0.0,0.9514743214215974,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer77/base_subj4_corrlh.npy
65B,5,77,"(10242,)",0.07270666110719595,0.08589120171581749,0.03843436552729229,-0.1421284658829191,0.133027448052225,0,0,0.0,0.9306776020308534,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer77/base_subj5_corrlh.npy
65B,6,77,"(10242,)",0.006390578420253487,0.00795054618315003,0.011165861347615443,-0.0834798563337806,0.11561705715328065,0,0,0.0,0.8954305799648506,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer77/base_subj6_corrlh.npy
65B,7,77,"(10242,)",0.06962818029908281,0.07447577854803994,0.022020825051089286,-0.11535320195142307,0.11717853019059754,0,0,0.0,0.9736379613356766,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer77/base_subj7_corrlh.npy
65B,8,77,"(10242,)",0.1497665203384714,0.1651604832282927,0.05729150909390187,-0.20829434215413536,0.21076599733485507,0,0,0.0,0.9572349150556532,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer77/base_subj8_corrlh.npy
65B,4,78,"(10242,)",0.0939715990704058,0.09962306777405587,0.024488466105723108,-0.1271035956435963,0.15038848543817604,0,0,0.0,0.9811560242140207,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer78/base_subj4_corrlh.npy
65B,5,78,"(10242,)",0.08438684202694262,0.09943118900747515,0.04422585961685488,-0.15460493582083867,0.15146462283584258,0,0,0.0,0.9338019917984769,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer78/base_subj5_corrlh.npy
65B,6,78,"(10242,)",-0.05144410067634643,-0.05495958003632477,0.015000215332132453,-0.10115200286146586,0.07918191384697551,0,0,0.0,0.027045498925991018,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer78/base_subj6_corrlh.npy
65B,7,78,"(10242,)",0.07320184623131283,0.07662199022300499,0.018084344915545277,-0.08763843242873376,0.14417870046538078,0,0,0.0,0.9801796524116384,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer78/base_subj7_corrlh.npy
65B,8,78,"(10242,)",0.1676941536669649,0.18508768184034197,0.06403345887022978,-0.22222002401151608,0.27972403364781073,0,0,0.0,0.9570396406951768,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer78/base_subj8_corrlh.npy
65B,4,79,"(10242,)",0.06800798741979346,0.07313749816493173,0.020990311945867264,-0.13716972536780841,0.12782642276316758,0,0,0.0,0.9731497754344854,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer79/base_subj4_corrlh.npy
65B,5,79,"(10242,)",0.09229381357765624,0.10863752185822126,0.045876340838253635,-0.16304399039831677,0.1562911859205774,0,0,0.0,0.9316539738332357,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer79/base_subj5_corrlh.npy
65B,6,79,"(10242,)",0.015625075558508398,0.01622345479800323,0.008776761395840812,-0.07694362143003262,0.08425306233753893,0,0,0.0,0.9647529779339973,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer79/base_subj6_corrlh.npy
65B,7,79,"(10242,)",0.08407389042923184,0.08967967485357323,0.02352205909239457,-0.10806071500710421,0.11973934956070541,0,0,0.0,0.9769576254637766,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer79/base_subj7_corrlh.npy
65B,8,79,"(10242,)",0.1340911653655096,0.14726070843926764,0.048921477807589465,-0.16638583580318372,0.19780413458041773,0,0,0.0,0.9582112868580356,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer79/base_subj8_corrlh.npy
65B,4,8,"(10242,)",0.054300217843714874,0.057421729423792034,0.015441463448228897,-0.08554110965484756,0.16271465438931879,0,0,0.0,0.9801796524116384,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer8/base_subj4_corrlh.npy
65B,5,8,"(10242,)",0.09269171451506725,0.10037808376097214,0.03720175735432687,-0.13624222476136663,0.1933521461062015,0,0,0.0,0.9560632688927944,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer8/base_subj5_corrlh.npy
65B,6,8,"(10242,)",-0.03300003467399601,-0.03511956706048384,0.011534179131827764,-0.10170868967094748,0.09373201526099398,0,0,0.0,0.028412419449326303,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer8/base_subj6_corrlh.npy
65B,7,8,"(10242,)",0.0854028379929436,0.09036736217373742,0.021436942782744894,-0.1310844117503216,0.1490486048274212,0,0,0.0,0.9793009177894942,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer8/base_subj7_corrlh.npy
65B,8,8,"(10242,)",0.13450716281846758,0.14768032451750895,0.048595047727709194,-0.19282804180230395,0.2127925652655189,0,0,0.0,0.9609451279047061,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer8/base_subj8_corrlh.npy
65B,4,9,"(10242,)",0.11012850798242454,0.11862724972964103,0.031421892112634825,-0.17916958626760376,0.18137330462249962,0,0,0.0,0.9739308728763914,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer9/base_subj4_corrlh.npy
65B,5,9,"(10242,)",0.09958919611582562,0.11129763752649392,0.041415059017525804,-0.15682644838911095,0.17005308348068432,0,0,0.0,0.9481546572934973,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer9/base_subj5_corrlh.npy
65B,6,9,"(10242,)",0.024890422906072508,0.026329179775331602,0.008845307186306038,-0.07593919395153587,0.09077019459881899,0,0,0.0,0.9724663151728178,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer9/base_subj6_corrlh.npy
65B,7,9,"(10242,)",0.03760800744725299,0.03872146080780517,0.011012627026003832,-0.0895450392056504,0.1171905740174958,0,0,0.0,0.9790080062487795,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer9/base_subj7_corrlh.npy
65B,8,9,"(10242,)",0.18593234192301572,0.20447900030582356,0.06976439615261822,-0.23285151163108866,0.27968269796316736,0,0,0.0,0.9574301894161297,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer9/base_subj8_corrlh.npy
7B,4,0,"(10242,)",0.07236706414539375,0.07684657961447275,0.019636556644333242,-0.12348141933892928,0.1261581793425859,0,0,0.0,0.9779339972661589,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer0/base_subj4_corrlh.npy
7B,5,0,"(10242,)",0.0682666078345924,0.07858085603944366,0.03317781857316661,-0.12354783728167519,0.13314135168846145,0,0,0.0,0.9373169302870533,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer0/base_subj5_corrlh.npy
7B,6,0,"(10242,)",0.030338351417371387,0.033303519568276166,0.015440625501330432,-0.1260282059352387,0.12363763923061896,0,0,0.0,0.9588947471197031,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer0/base_subj6_corrlh.npy
7B,7,0,"(10242,)",0.0921052040259054,0.09703767371972921,0.021354681197664024,-0.1092999362883296,0.1563288590677615,0,0,0.0,0.9811560242140207,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer0/base_subj7_corrlh.npy
7B,8,0,"(10242,)",0.19378292404262867,0.2123780597964398,0.07061191889770269,-0.22436496590027669,0.26784515539552695,0,0,0.0,0.9602616676430384,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer0/base_subj8_corrlh.npy
7B,4,1,"(10242,)",0.0656482160027812,0.07003196247886212,0.021323565869359924,-0.13966926780975455,0.14507722202018,0,0,0.0,0.9740285100566296,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer1/base_subj4_corrlh.npy
7B,5,1,"(10242,)",0.07167498802510909,0.07813980505648957,0.029696315500747725,-0.12856088632252033,0.15803721075407978,0,0,0.0,0.950497949619215,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer1/base_subj5_corrlh.npy
7B,6,1,"(10242,)",0.022690724194601095,0.024459334750973706,0.013263472546539156,-0.1196294628934006,0.12331491569694225,0,0,0.0,0.9605545791837532,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer1/base_subj6_corrlh.npy
7B,7,1,"(10242,)",0.09138295628494048,0.0966290939447976,0.0236828567493033,-0.14407715600006957,0.1534152906747703,0,0,0.0,0.9788127318883031,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer1/base_subj7_corrlh.npy
7B,8,1,"(10242,)",0.24291410902964505,0.2652101527070767,0.08588727615166902,-0.266566110974418,0.33676406027147276,0,0,0.0,0.9597734817418473,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer1/base_subj8_corrlh.npy
7B,4,10,"(10242,)",0.07559885647252283,0.08170324963180531,0.022717705564632387,-0.09483376684134222,0.1203305128986618,0,0,0.0,0.9718804920913884,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer10/base_subj4_corrlh.npy
7B,5,10,"(10242,)",0.12285272042965281,0.13938457392236542,0.05106326247552635,-0.15996284619276452,0.20310291524962595,0,0,0.0,0.9447373559851592,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer10/base_subj5_corrlh.npy
7B,6,10,"(10242,)",-0.00989823302007994,-0.010214237850093715,0.007743553651503336,-0.08100788995148488,0.0765182819228733,0,0,0.0,0.045791837531732084,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer10/base_subj6_corrlh.npy
7B,7,10,"(10242,)",0.05545531074149485,0.05768729313956598,0.015446278640480149,-0.09034680731015086,0.13193054529408074,0,0,0.0,0.980863112673306,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer10/base_subj7_corrlh.npy
7B,8,10,"(10242,)",0.1949955287918398,0.21444087754956925,0.07091300729917005,-0.22374269576392403,0.2588281776296867,0,0,0.0,0.9577231009568443,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer10/base_subj8_corrlh.npy
7B,4,11,"(10242,)",0.09979359645870449,0.10867541910240738,0.033028151114747814,-0.1578686571657852,0.19049839561273038,0,0,0.0,0.9669986330794766,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer11/base_subj4_corrlh.npy
7B,5,11,"(10242,)",0.08359692189852205,0.09754213489472899,0.04128534367485053,-0.15242687694400942,0.1467187029635681,0,0,0.0,0.9358523725834798,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer11/base_subj5_corrlh.npy
7B,6,11,"(10242,)",-0.016753753408520117,-0.0178731680346349,0.009656129465139683,-0.0945301189145166,0.10094812264686373,0,0,0.0,0.03915250927553212,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer11/base_subj6_corrlh.npy
7B,7,11,"(10242,)",0.08711094896662396,0.09156268818958974,0.021856281846631843,-0.1258517812898937,0.1326176328953322,0,0,0.0,0.9798867408709236,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer11/base_subj7_corrlh.npy
7B,8,11,"(10242,)",0.19344409199883583,0.21465946851061246,0.07778832745593946,-0.24783247130954683,0.2685959905875001,0,0,0.0,0.9562585432532709,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer11/base_subj8_corrlh.npy
7B,4,12,"(10242,)",0.10315947372503557,0.11136319630232179,0.028499770866953333,-0.17420053780005007,0.20738975895007578,0,0,0.0,0.9763718023823472,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer12/base_subj4_corrlh.npy
7B,5,12,"(10242,)",0.06223474174121142,0.0737855996266146,0.03671765160461045,-0.17363103138009028,0.1748338471560901,0,0,0.0,0.9259910173794181,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer12/base_subj5_corrlh.npy
7B,6,12,"(10242,)",0.013745966449148826,0.014549742079043753,0.008034434331241064,-0.07272192444798965,0.09352100077322013,0,0,0.0,0.9578207381370826,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer12/base_subj6_corrlh.npy
7B,7,12,"(10242,)",0.04588423953000072,0.048523155354416724,0.012654187135273805,-0.09797176527850457,0.09774560789646163,0,0,0.0,0.9806678383128296,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer12/base_subj7_corrlh.npy
7B,8,12,"(10242,)",0.1350872349437271,0.1505640831445486,0.05574984775275771,-0.19045933040621482,0.21801926438393301,0,0,0.0,0.9545010740089827,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer12/base_subj8_corrlh.npy
7B,4,13,"(10242,)",0.08635148832691585,0.0927590826091861,0.02319291058073175,-0.11848513697038258,0.11968101162395647,0,0,0.0,0.9763718023823472,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer13/base_subj4_corrlh.npy
7B,5,13,"(10242,)",0.02660184835246355,0.03301037094486147,0.026914292705636913,-0.14889295834757427,0.19017116672686285,0,0,0.0,0.891818004296036,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer13/base_subj5_corrlh.npy
7B,6,13,"(10242,)",-0.052618689620355666,-0.056471393705373865,0.015238745950659084,-0.10361198897485532,0.08920302298370167,0,0,0.0,0.028802968170279244,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer13/base_subj6_corrlh.npy
7B,7,13,"(10242,)",0.014249124726410085,0.014351916331013983,0.006660982468331613,-0.0635969619236001,0.07793541678480924,0,0,0.0,0.9735403241554383,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer13/base_subj7_corrlh.npy
7B,8,13,"(10242,)",0.1253407553340183,0.13790804181628938,0.04743920609958606,-0.19104194494904847,0.20336922507956767,0,0,0.0,0.958406561218512,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer13/base_subj8_corrlh.npy
7B,4,14,"(10242,)",0.08028634056099143,0.08577853637018086,0.0241743622713362,-0.1315610005217341,0.1559059942016227,0,0,0.0,0.976274165202109,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer14/base_subj4_corrlh.npy
7B,5,14,"(10242,)",0.07394134996714971,0.0794732106598495,0.03175992432975048,-0.16297764830192724,0.16723007080168137,0,0,0.0,0.958797109939465,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer14/base_subj5_corrlh.npy
7B,6,14,"(10242,)",0.0483706714008485,0.05228197960491364,0.015648512766442232,-0.0930159679165854,0.113590345418689,0,0,0.0,0.9691466510447179,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer14/base_subj6_corrlh.npy
7B,7,14,"(10242,)",0.09908043641047282,0.10511498637652225,0.02674480848323202,-0.16182992608541555,0.16515121554092455,0,0,0.0,0.9765670767428236,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer14/base_subj7_corrlh.npy
7B,8,14,"(10242,)",0.18896857848088625,0.20771122849574425,0.06856387150370838,-0.22253062281701555,0.26030053226846916,0,0,0.0,0.9581136496777973,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer14/base_subj8_corrlh.npy
7B,4,15,"(10242,)",0.10373627407504828,0.11244711217113275,0.030031766332431167,-0.1705115211185656,0.19081387464563926,0,0,0.0,0.9730521382542472,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer15/base_subj4_corrlh.npy
7B,5,15,"(10242,)",0.0710578459430874,0.08288402584520903,0.03675416526666183,-0.1579159323522493,0.14592917626081475,0,0,0.0,0.9344854520601446,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer15/base_subj5_corrlh.npy
7B,6,15,"(10242,)",-0.010295832201250217,-0.010827385571684249,0.007363520551288296,-0.07275106937231061,0.08104876436688821,0,0,0.0,0.045889474711970316,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer15/base_subj6_corrlh.npy
7B,7,15,"(10242,)",0.07559209851573973,0.07919410340740413,0.01703972978594397,-0.1029557765867934,0.13139335107651628,0,0,0.0,0.9839875024409295,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer15/base_subj7_corrlh.npy
7B,8,15,"(10242,)",0.20419303758274576,0.2238005901162434,0.07356301895824473,-0.27429994166125904,0.28866686296904637,0,0,0.0,0.9589923842999414,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer15/base_subj8_corrlh.npy
7B,4,16,"(10242,)",0.10091265193861992,0.11075100317574106,0.03284605317496256,-0.1605560419622158,0.1682311334054859,0,0,0.0,0.9684631907830502,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer16/base_subj4_corrlh.npy
7B,5,16,"(10242,)",0.06745777895513067,0.07067830424168464,0.03851600950269675,-0.22403864837647022,0.2537744423958379,0,0,0.0,0.9441515329037298,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer16/base_subj5_corrlh.npy
7B,6,16,"(10242,)",-0.0014224700132797281,-0.0024229776123331805,0.01049445031021378,-0.09064850930843418,0.08317596103114316,0,0,0.0,0.26645186487014255,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer16/base_subj6_corrlh.npy
7B,7,16,"(10242,)",0.0882656806747762,0.09322718950517787,0.025754799225127266,-0.1562920452361804,0.2006356447261003,0,0,0.0,0.9783245459871119,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer16/base_subj7_corrlh.npy
7B,8,16,"(10242,)",0.19323103122061167,0.21077461881110499,0.0659416960637152,-0.23596466768047486,0.3075154450845469,0,0,0.0,0.961335676625659,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer16/base_subj8_corrlh.npy
7B,4,17,"(10242,)",0.14316297194035887,0.1541318838001758,0.036573892091883844,-0.1574605108601001,0.18523222282239013,0,0,0.0,0.9790080062487795,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer17/base_subj4_corrlh.npy
7B,5,17,"(10242,)",0.07268076451403174,0.0858079019225181,0.03838791230311069,-0.20716655394267824,0.1597601260784603,0,0,0.0,0.9316539738332357,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer17/base_subj5_corrlh.npy
7B,6,17,"(10242,)",-0.00965411595400229,-0.010715905636257999,0.008790599071673231,-0.07593176952089131,0.08781089554164982,0,0,0.0,0.06688146846319078,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer17/base_subj6_corrlh.npy
7B,7,17,"(10242,)",0.003874520027294408,0.0037129466662282166,0.006030654690750604,-0.07992794146181983,0.06912199419484072,0,0,0.0,0.9088068736574888,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer17/base_subj7_corrlh.npy
7B,8,17,"(10242,)",0.14658636153245305,0.16115093568866207,0.05308159896545612,-0.18436878572422974,0.21050107046931027,0,0,0.0,0.9593829330208944,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer17/base_subj8_corrlh.npy
7B,4,18,"(10242,)",0.07481708984861807,0.080140473569528,0.024155669500383465,-0.1493254920226686,0.16565838544267614,0,0,0.0,0.9744190587775825,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer18/base_subj4_corrlh.npy
7B,5,18,"(10242,)",0.030543992164720347,0.03367631534897376,0.017612998325086116,-0.11905030418960262,0.13604342134216013,0,0,0.0,0.9413200546768209,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/7B/base/layer18/base_subj5_corrlh.npy
